520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637682,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,196200
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637683,03/07/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,488700
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637681,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,158500
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637678,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,158500
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637679,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,320000
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637680,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,522500
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637672,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,337900
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637674,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,196200
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637675,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,196200
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637676,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,182600
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637677,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,64600
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637685,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,320000
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637673,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,182600
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R637684,30/06/2018,01/06/2018,30/06/2018,,SENO DIAGNOSTICO S.A.S,SENODX-18,,,0,0,0,196200
