520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602039,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,159600
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602043,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,39900
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602035,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,106400
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602045,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,39900
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602041,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,80040
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602032,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,252700
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602425,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,26600
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602427,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,13300
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602426,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,46550
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602424,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,46550
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602423,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,133000
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602036,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,312550
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,R602027,31/08/2017,01/08/2017,31/08/2017,52000,INSTITUTO DEPARTAMENTAL DE SALUD NARIÑO,IDS 2017,,,0,0,0,1298850
