520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10722,26/03/2021,09/02/2021,09/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10734,26/03/2021,24/02/2021,24/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,60000
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10712,26/03/2021,01/02/2021,01/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10730,26/03/2021,19/02/2021,19/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10723,26/03/2021,12/02/2021,12/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10729,26/03/2021,19/02/2021,19/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10728,26/03/2021,18/02/2021,18/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10827,26/03/2021,28/02/2021,28/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10731,26/03/2021,22/02/2021,22/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10713,26/03/2021,03/02/2021,03/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10714,26/03/2021,03/02/2021,03/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,60000
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10719,26/03/2021,08/02/2021,08/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10720,26/03/2021,08/02/2021,08/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,60000
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10724,26/03/2021,12/02/2021,12/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10725,26/03/2021,13/02/2021,13/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10727,26/03/2021,14/02/2021,14/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,60000
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10716,26/03/2021,05/02/2021,05/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10732,26/03/2021,23/02/2021,23/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,60000
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10735,26/03/2021,26/02/2021,26/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10826,26/03/2021,13/02/2021,13/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10726,26/03/2021,13/02/2021,13/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10717,26/03/2021,05/02/2021,05/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10715,26/03/2021,04/02/2021,04/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10721,26/03/2021,08/02/2021,08/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10733,26/03/2021,23/02/2021,23/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
520010066901,PROFESIONALES DE LA SALUD S.A.,NI,800176807-4,FE10736,26/03/2021,28/02/2021,28/02/2021,ESS118,EMSSANAR S.A.S,432-1ES20,,,0,0,0,80832
